user_id,prev_loc,curr_loc,last_updated_at
SID-00-000-227-589,SRID=4326;POINT(-80.897051 35.085813),SRID=4326;POINT(-80.908547 35.136231),2026-07-02 11:27:23
SID-00-000-228-596,,SRID=4326;POINT(-75.048979 39.983223),2026-04-22 18:36:05
SID-00-000-229-603,SRID=4326;POINT(-77.481771 37.562373),SRID=4326;POINT(-77.447869 37.592901),2026-05-02 17:03:18
SID-00-000-230-610,SRID=4326;POINT(-80.055128 40.377692),SRID=4326;POINT(-80.076061 40.395939),2026-06-12 06:27:34
SID-00-000-231-617,,SRID=4326;POINT(-76.38042 38.842171),2026-06-17 19:16:05
SID-00-000-232-624,SRID=4326;POINT(-97.824414 30.337646),SRID=4326;POINT(-97.809978 30.323882),2026-08-01 03:23:22
SID-00-000-233-631,,SRID=4326;POINT(-121.429549 38.64407),2026-05-30 01:34:06
SID-00-000-234-638,SRID=4326;POINT(-77.318614 37.567051),SRID=4326;POINT(-77.329947 37.590551),2026-07-04 10:45:02
SID-00-000-235-645,,SRID=4326;POINT(-76.551415 38.939376),2026-04-18 15:27:35
SID-00-000-236-652,SRID=4326;POINT(-79.912125 40.53306),SRID=4326;POINT(-79.939674 40.489007),2026-07-11 13:35:59
SID-00-000-237-659,SRID=4326;POINT(-82.518436 27.917609),SRID=4326;POINT(-82.493641 27.897453),2026-06-22 14:38:32
SID-00-000-238-666,SRID=4326;POINT(-97.698474 30.251373),SRID=4326;POINT(-97.730104 30.292077),2026-06-23 03:04:08
SID-00-000-239-673,,SRID=4326;POINT(-75.011696 39.974638),2026-09-07 12:42:40
SID-00-000-240-680,SRID=4326;POINT(-78.527191 35.919919),SRID=4326;POINT(-78.54379 35.896203),2026-08-17 12:22:44
SID-00-000-241-687,SRID=4326;POINT(-96.803108 32.76089),SRID=4326;POINT(-96.813075 32.754609),2026-06-25 15:54:55
SID-00-000-242-694,SRID=4326;POINT(-121.880193 37.311111),SRID=4326;POINT(-121.935606 37.348847),2026-08-05 21:03:45
SID-00-000-243-701,,SRID=4326;POINT(-122.018341 37.459737),2026-07-01 21:37:53
SID-00-000-244-708,SRID=4326;POINT(-80.694133 35.103861),SRID=4326;POINT(-80.696113 35.126764),2026-06-10 18:19:15
SID-00-000-245-715,SRID=4326;POINT(-76.65165 39.270323),SRID=4326;POINT(-76.626958 39.25456),2026-03-30 11:13:18
SID-00-000-246-722,,SRID=4326;POINT(-80.046288 37.364283),2026-06-30 12:02:55
SID-00-000-247-729,,SRID=4326;POINT(-77.572972 37.660862),2026-06-12 14:43:22
SID-00-000-248-736,SRID=4326;POINT(-82.988207 39.952824),SRID=4326;POINT(-83.043795 39.917719),2026-08-18 02:47:23
SID-00-000-249-743,,SRID=4326;POINT(-80.70195 35.305526),2026-06-24 08:15:24
SID-00-000-250-750,SRID=4326;POINT(-75.229298 39.927047),SRID=4326;POINT(-75.240518 39.919554),2026-06-30 07:22:02
SID-00-000-251-757,SRID=4326;POINT(-121.900286 37.189135),SRID=4326;POINT(-121.911552 37.194027),2026-06-09 20:26:20
SID-00-000-252-764,SRID=4326;POINT(-81.659062 41.420167),SRID=4326;POINT(-81.687569 41.377269),2026-06-18 10:23:35
SID-00-000-253-771,SRID=4326;POINT(-81.168098 32.123045),SRID=4326;POINT(-81.121259 32.149033),2026-05-05 20:44:05
SID-00-000-254-778,SRID=4326;POINT(-80.075396 37.272629),SRID=4326;POINT(-80.038148 37.308337),2026-05-22 02:08:17
SID-00-000-255-785,,SRID=4326;POINT(-121.999811 37.463971),2026-05-08 13:24:19
SID-00-000-256-792,SRID=4326;POINT(-81.15609 32.197122),SRID=4326;POINT(-81.166168 32.213884),2026-06-13 13:13:20
SID-00-000-257-799,SRID=4326;POINT(-76.366942 36.918231),SRID=4326;POINT(-76.319647 36.956588),2026-03-23 16:09:40
SID-00-000-258-806,SRID=4326;POINT(-80.714497 35.314721),SRID=4326;POINT(-80.75311 35.374826),2026-06-17 19:45:57
SID-00-000-259-813,,SRID=4326;POINT(-76.200379 36.721984),2026-04-07 14:08:57
SID-00-000-260-820,SRID=4326;POINT(-121.637787 38.696172),SRID=4326;POINT(-121.621851 38.660846),2026-05-21 20:46:29
SID-00-000-261-827,,SRID=4326;POINT(-80.025739 37.30651),2026-04-21 05:39:25
SID-00-000-262-834,SRID=4326;POINT(-121.401257 38.535496),SRID=4326;POINT(-121.374304 38.562237),2026-06-23 14:09:15
SID-00-000-263-841,,SRID=4326;POINT(-121.795514 37.496383),2026-08-11 01:45:17
SID-00-000-264-848,,SRID=4326;POINT(-77.224069 38.910915),2026-05-03 13:39:29
SID-00-000-265-855,SRID=4326;POINT(-121.441844 38.602194),SRID=4326;POINT(-121.395324 38.601142),2026-07-26 20:58:37
SID-00-000-266-862,SRID=4326;POINT(-82.373564 28.034978),SRID=4326;POINT(-82.399556 28.034549),2026-08-12 17:32:46
SID-00-000-267-869,SRID=4326;POINT(-81.270505 31.962691),SRID=4326;POINT(-81.227371 32.002242),2026-05-15 22:16:47
SID-00-000-268-876,SRID=4326;POINT(-122.031341 37.264889),SRID=4326;POINT(-121.987316 37.290309),2026-06-05 12:49:29
SID-00-000-269-883,SRID=4326;POINT(-76.491069 39.047549),SRID=4326;POINT(-76.445675 39.050609),2026-04-21 06:25:41
SID-00-000-270-890,SRID=4326;POINT(-79.842286 40.307238),SRID=4326;POINT(-79.852842 40.326206),2026-07-13 14:45:28
SID-00-000-271-897,,SRID=4326;POINT(-97.879038 30.16664),2026-04-30 17:33:18
SID-00-000-272-904,,SRID=4326;POINT(-81.490533 28.669043),2026-05-24 05:24:29
SID-00-000-273-911,SRID=4326;POINT(-78.928352 42.749692),SRID=4326;POINT(-78.977126 42.730545),2026-04-13 22:43:06
SID-00-000-274-918,SRID=4326;POINT(-83.018691 40.091767),SRID=4326;POINT(-83.000298 40.084921),2026-08-10 15:44:56
SID-00-000-275-925,,SRID=4326;POINT(-77.182117 38.722714),2026-04-11 00:20:50
SID-00-000-276-932,SRID=4326;POINT(-76.504201 39.053801),SRID=4326;POINT(-76.471278 39.003576),2026-04-10 06:39:45
SID-00-000-277-939,SRID=4326;POINT(-73.83249 42.786735),SRID=4326;POINT(-73.763586 42.779623),2026-06-20 03:56:50
SID-00-000-278-946,SRID=4326;POINT(-79.872849 37.298912),SRID=4326;POINT(-79.832043 37.284139),2026-03-29 22:26:28
SID-00-000-279-953,,SRID=4326;POINT(-75.235666 39.830211),2026-07-30 17:54:15
SID-00-000-280-960,SRID=4326;POINT(-97.785212 30.260742),SRID=4326;POINT(-97.79416 30.295774),2026-09-07 07:16:41
SID-00-000-281-967,,SRID=4326;POINT(-121.600717 38.584628),2026-08-12 06:08:57
SID-00-000-282-974,SRID=4326;POINT(-79.952176 37.323199),SRID=4326;POINT(-79.972012 37.381856),2026-08-22 05:56:17
SID-00-000-283-981,SRID=4326;POINT(-76.200296 36.773694),SRID=4326;POINT(-76.203763 36.729115),2026-05-23 16:11:58
SID-00-000-284-988,SRID=4326;POINT(-121.94967 37.408691),SRID=4326;POINT(-121.970276 37.422551),2026-07-21 02:29:51
SID-00-000-285-995,,SRID=4326;POINT(-80.040714 37.155649),2026-05-29 19:56:42
SID-00-000-286-002,SRID=4326;POINT(-81.674998 41.510879),SRID=4326;POINT(-81.682356 41.468848),2026-06-25 03:02:41
SID-00-000-287-009,SRID=4326;POINT(-82.854778 39.889072),SRID=4326;POINT(-82.89852 39.915798),2026-08-19 02:41:48
SID-00-000-288-016,,SRID=4326;POINT(-96.692514 32.891843),2026-04-28 17:50:00
SID-00-000-289-023,SRID=4326;POINT(-83.096058 39.841658),SRID=4326;POINT(-83.077133 39.878538),2026-06-14 17:16:31
SID-00-000-290-030,SRID=4326;POINT(-96.681073 32.625215),SRID=4326;POINT(-96.704966 32.655951),2026-03-30 04:02:11
SID-00-000-291-037,SRID=4326;POINT(-77.159798 38.949039),SRID=4326;POINT(-77.151392 38.954549),2026-04-17 16:46:38
SID-00-000-292-044,,SRID=4326;POINT(-82.331841 27.868521),2026-05-28 00:21:52
SID-00-000-293-051,SRID=4326;POINT(-76.15801 37.006736),SRID=4326;POINT(-76.214791 36.952244),2026-08-29 08:03:16
SID-00-000-294-058,SRID=4326;POINT(-77.565267 37.48349),SRID=4326;POINT(-77.551551 37.516693),2026-07-13 08:13:50
SID-00-000-295-065,SRID=4326;POINT(-96.714029 32.848698),SRID=4326;POINT(-96.709767 32.894494),2026-07-04 00:54:24
SID-00-000-296-072,SRID=4326;POINT(-81.026749 32.13167),SRID=4326;POINT(-81.043179 32.11644),2026-03-24 11:28:17
SID-00-000-297-079,SRID=4326;POINT(-96.636285 32.86103),SRID=4326;POINT(-96.679816 32.835833),2026-09-08 10:14:24
SID-00-000-298-086,,SRID=4326;POINT(-73.694743 42.728433),2026-07-27 19:56:23
SID-00-000-299-093,,SRID=4326;POINT(-121.595198 38.655064),2026-08-01 15:44:02
SID-00-000-300-100,SRID=4326;POINT(-84.4135 33.71088),SRID=4326;POINT(-84.380779 33.694015),2026-07-28 22:17:27
SID-00-000-301-107,SRID=4326;POINT(-73.823757 42.769918),SRID=4326;POINT(-73.807288 42.739372),2026-08-27 12:56:57
SID-00-000-302-114,,SRID=4326;POINT(-81.483934 28.520631),2026-08-25 05:57:21
SID-00-000-303-121,SRID=4326;POINT(-78.747016 43.023482),SRID=4326;POINT(-78.742902 43.046242),2026-06-16 10:53:30
SID-00-000-304-128,,SRID=4326;POINT(-73.810698 42.502664),2026-08-25 00:32:19
SID-00-000-305-135,,SRID=4326;POINT(-81.71388 41.494728),2026-08-05 14:41:02
SID-00-000-306-142,SRID=4326;POINT(-77.544419 37.530717),SRID=4326;POINT(-77.505835 37.559124),2026-05-20 15:53:00
SID-00-000-307-149,SRID=4326;POINT(-96.772824 32.744256),SRID=4326;POINT(-96.77633 32.781184),2026-07-16 13:13:44
SID-00-000-308-156,SRID=4326;POINT(-76.176393 36.735896),SRID=4326;POINT(-76.151398 36.760718),2026-07-28 05:51:24
SID-00-000-309-163,,SRID=4326;POINT(-80.006761 37.37576),2026-06-26 04:17:20
SID-00-000-310-170,SRID=4326;POINT(-76.590938 38.94658),SRID=4326;POINT(-76.59988 38.959681),2026-07-31 09:15:42
SID-00-000-311-177,SRID=4326;POINT(-76.460916 39.019034),SRID=4326;POINT(-76.438105 39.023326),2026-06-15 19:28:38
SID-00-000-312-184,SRID=4326;POINT(-81.255437 28.626849),SRID=4326;POINT(-81.279219 28.612446),2026-07-01 13:19:32
SID-00-000-313-191,,SRID=4326;POINT(-80.141394 40.377829),2026-03-24 00:42:43
SID-00-000-314-198,SRID=4326;POINT(-76.498798 39.004),SRID=4326;POINT(-76.489124 39.028033),2026-06-16 04:43:59
SID-00-000-315-205,SRID=4326;POINT(-79.007759 42.908752),SRID=4326;POINT(-78.993985 42.95135),2026-08-21 07:44:13
SID-00-000-316-212,SRID=4326;POINT(-82.610699 28.060827),SRID=4326;POINT(-82.566946 28.045013),2026-05-12 09:32:09
SID-00-000-317-219,SRID=4326;POINT(-82.906539 39.83505),SRID=4326;POINT(-82.94502 39.83522),2026-06-13 19:29:37
SID-00-000-318-226,SRID=4326;POINT(-78.567049 35.910426),SRID=4326;POINT(-78.588757 35.873876),2026-04-23 06:51:04
SID-00-000-319-233,SRID=4326;POINT(-76.648417 39.07029),SRID=4326;POINT(-76.638004 39.006034),2026-06-25 03:39:18
SID-00-000-320-240,,SRID=4326;POINT(-84.30993 33.747751),2026-08-09 03:03:14
SID-00-000-321-247,SRID=4326;POINT(-80.953793 32.167388),SRID=4326;POINT(-80.982026 32.198521),2026-07-07 03:41:38
SID-00-000-322-254,,SRID=4326;POINT(-81.8287 41.609749),2026-08-04 02:38:43
SID-00-000-323-261,SRID=4326;POINT(-77.609836 37.534145),SRID=4326;POINT(-77.564226 37.513946),2026-08-21 18:18:14
SID-00-000-324-268,,SRID=4326;POINT(-80.133855 40.401596),2026-07-15 19:07:14
SID-00-000-325-275,SRID=4326;POINT(-75.091221 39.852453),SRID=4326;POINT(-75.132387 39.815664),2026-08-07 14:29:01
SID-00-000-326-282,SRID=4326;POINT(-78.550106 35.703714),SRID=4326;POINT(-78.577389 35.668719),2026-08-14 23:33:12
SID-00-000-327-289,SRID=4326;POINT(-75.310701 40.026279),SRID=4326;POINT(-75.272156 40.021977),2026-05-25 19:06:52
SID-00-000-328-296,SRID=4326;POINT(-78.542168 35.641958),SRID=4326;POINT(-78.561513 35.647484),2026-07-19 09:07:37
SID-00-000-329-303,,SRID=4326;POINT(-80.819353 35.190738),2026-03-16 00:28:24
SID-00-000-330-310,,SRID=4326;POINT(-96.892695 32.863612),2026-08-22 04:25:40
SID-00-000-331-317,,SRID=4326;POINT(-121.808616 37.258408),2026-05-01 13:55:59
SID-00-000-332-324,SRID=4326;POINT(-73.747069 42.74642),SRID=4326;POINT(-73.751081 42.74311),2026-08-01 22:50:52
SID-00-000-333-331,SRID=4326;POINT(-76.730899 39.20582),SRID=4326;POINT(-76.749383 39.261469),2026-08-17 08:57:16
SID-00-000-334-338,SRID=4326;POINT(-97.852695 30.304874),SRID=4326;POINT(-97.883326 30.359606),2026-05-15 19:07:25
SID-00-000-335-345,SRID=4326;POINT(-97.80895 30.356312),SRID=4326;POINT(-97.76645 30.392108),2026-07-28 05:23:59
SID-00-000-336-352,SRID=4326;POINT(-121.504631 38.678888),SRID=4326;POINT(-121.475834 38.658728),2026-04-24 19:45:29
SID-00-000-337-359,,SRID=4326;POINT(-80.864963 35.175121),2026-06-13 10:44:51
SID-00-000-338-366,SRID=4326;POINT(-80.912565 35.098444),SRID=4326;POINT(-80.883544 35.115057),2026-04-06 08:39:15
SID-00-000-339-373,SRID=4326;POINT(-84.399355 33.837848),SRID=4326;POINT(-84.377987 33.891535),2026-06-04 14:15:26
SID-00-000-340-380,SRID=4326;POINT(-78.959367 42.812162),SRID=4326;POINT(-78.97708 42.829681),2026-05-11 13:37:13
SID-00-000-341-387,SRID=4326;POINT(-75.119366 40.069752),SRID=4326;POINT(-75.114947 40.0907),2026-04-19 11:38:36
SID-00-000-342-394,,SRID=4326;POINT(-97.660597 30.385513),2026-03-19 09:36:22
SID-00-000-343-401,SRID=4326;POINT(-73.813238 42.74494),SRID=4326;POINT(-73.859081 42.797035),2026-09-04 04:37:16
SID-00-000-344-408,SRID=4326;POINT(-121.404547 38.649836),SRID=4326;POINT(-121.343869 38.642062),2026-07-07 19:42:36
SID-00-000-345-415,SRID=4326;POINT(-76.239103 36.94298),SRID=4326;POINT(-76.286522 36.946834),2026-03-30 20:08:34
SID-00-000-346-422,,SRID=4326;POINT(-73.883279 42.627006),2026-04-30 03:35:23
SID-00-000-347-429,SRID=4326;POINT(-84.354968 33.703772),SRID=4326;POINT(-84.351487 33.682238),2026-05-07 21:51:10
SID-00-000-348-436,,SRID=4326;POINT(-121.778233 37.416189),2026-06-04 00:27:41
SID-00-000-349-443,,SRID=4326;POINT(-80.838735 35.082616),2026-07-02 02:06:32
SID-00-000-350-450,SRID=4326;POINT(-84.488889 33.660763),SRID=4326;POINT(-84.454569 33.642848),2026-08-24 12:24:39
SID-00-000-351-457,SRID=4326;POINT(-84.521596 33.680634),SRID=4326;POINT(-84.529366 33.695899),2026-07-13 16:07:34
SID-00-000-352-464,,SRID=4326;POINT(-121.996648 37.287833),2026-03-26 18:38:19
SID-00-000-353-471,,SRID=4326;POINT(-82.318418 28.05283),2026-06-25 10:32:57
SID-00-000-354-478,SRID=4326;POINT(-78.955188 42.871993),SRID=4326;POINT(-78.915807 42.878652),2026-04-08 05:38:09
SID-00-000-355-485,SRID=4326;POINT(-121.432009 38.630052),SRID=4326;POINT(-121.461403 38.67125),2026-04-14 13:43:09
SID-00-000-356-492,SRID=4326;POINT(-81.374147 28.62254),SRID=4326;POINT(-81.379297 28.648643),2026-07-01 01:25:40
SID-00-000-357-499,SRID=4326;POINT(-97.692086 30.305048),SRID=4326;POINT(-97.745895 30.258613),2026-07-22 00:08:59
SID-00-000-358-506,,SRID=4326;POINT(-80.818145 35.257827),2026-03-25 08:58:32
SID-00-000-359-513,SRID=4326;POINT(-96.757207 32.700469),SRID=4326;POINT(-96.746631 32.711268),2026-05-17 14:20:51
SID-00-000-360-520,,SRID=4326;POINT(-76.567203 39.093796),2026-09-12 19:19:05
SID-00-000-361-527,SRID=4326;POINT(-80.950692 32.059418),SRID=4326;POINT(-80.965821 32.027732),2026-05-15 11:09:11
SID-00-000-362-534,SRID=4326;POINT(-80.8362 35.112114),SRID=4326;POINT(-80.780101 35.105023),2026-04-09 23:41:55
SID-00-000-363-541,SRID=4326;POINT(-73.787562 42.629557),SRID=4326;POINT(-73.763679 42.649827),2026-07-26 02:24:23
SID-00-000-364-548,SRID=4326;POINT(-81.386473 28.457705),SRID=4326;POINT(-81.387686 28.42917),2026-07-19 05:35:28
SID-00-000-365-555,SRID=4326;POINT(-77.132308 38.983297),SRID=4326;POINT(-77.183113 39.032631),2026-06-30 16:17:03
SID-00-000-366-562,,SRID=4326;POINT(-78.592721 35.678364),2026-03-23 11:04:38
SID-00-000-367-569,SRID=4326;POINT(-121.501631 38.679575),SRID=4326;POINT(-121.469497 38.683714),2026-07-22 21:50:22
SID-00-000-368-576,SRID=4326;POINT(-80.807407 35.296879),SRID=4326;POINT(-80.745956 35.353266),2026-04-21 16:57:12
SID-00-000-369-583,SRID=4326;POINT(-73.826111 42.668583),SRID=4326;POINT(-73.825566 42.638879),2026-04-17 05:47:17
SID-00-000-370-590,SRID=4326;POINT(-77.442325 37.502608),SRID=4326;POINT(-77.464485 37.559761),2026-08-20 01:09:16
SID-00-000-371-597,SRID=4326;POINT(-82.452364 27.891918),SRID=4326;POINT(-82.462224 27.890488),2026-07-05 14:02:05
SID-00-000-372-604,SRID=4326;POINT(-75.133073 39.90031),SRID=4326;POINT(-75.159004 39.899342),2026-04-24 00:34:24
SID-00-000-373-611,SRID=4326;POINT(-76.556583 39.29375),SRID=4326;POINT(-76.542307 39.282741),2026-06-22 00:23:32
SID-00-000-374-618,SRID=4326;POINT(-77.424543 37.666414),SRID=4326;POINT(-77.440722 37.640406),2026-07-29 04:18:49
SID-00-000-375-625,,SRID=4326;POINT(-81.685556 41.548697),2026-06-26 06:05:22
SID-00-000-376-632,SRID=4326;POINT(-80.984704 31.969798),SRID=4326;POINT(-81.019834 31.996255),2026-08-04 04:15:33
SID-00-000-377-639,SRID=4326;POINT(-76.380327 36.702584),SRID=4326;POINT(-76.34979 36.74089),2026-07-11 19:11:44
SID-00-000-378-646,SRID=4326;POINT(-76.507335 39.306137),SRID=4326;POINT(-76.545279 39.305951),2026-07-25 06:27:24
SID-00-000-379-653,SRID=4326;POINT(-83.024326 39.889642),SRID=4326;POINT(-83.009617 39.884651),2026-04-01 12:04:55
SID-00-000-380-660,SRID=4326;POINT(-82.329396 28.007258),SRID=4326;POINT(-82.334793 28.015608),2026-06-27 08:11:09
SID-00-000-381-667,,SRID=4326;POINT(-80.061984 37.160226),2026-07-25 00:35:24
SID-00-000-382-674,SRID=4326;POINT(-77.199233 38.813018),SRID=4326;POINT(-77.203247 38.786565),2026-04-28 04:14:21
SID-00-000-383-681,SRID=4326;POINT(-121.407913 38.439719),SRID=4326;POINT(-121.420256 38.504516),2026-06-27 09:04:08
SID-00-000-384-688,SRID=4326;POINT(-121.8997 37.397045),SRID=4326;POINT(-121.928574 37.436965),2026-07-11 22:14:51
SID-00-000-385-695,,SRID=4326;POINT(-78.749803 43.023289),2026-06-25 07:31:45
SID-00-000-386-702,SRID=4326;POINT(-80.888399 35.211397),SRID=4326;POINT(-80.856814 35.244545),2026-08-17 03:45:01
SID-00-000-387-709,,SRID=4326;POINT(-81.235247 32.014698),2026-04-05 10:18:06
SID-00-000-388-716,SRID=4326;POINT(-81.11791 32.030183),SRID=4326;POINT(-81.111939 32.007398),2026-07-21 21:00:48
SID-00-000-389-723,,SRID=4326;POINT(-78.985833 42.821984),2026-05-03 00:50:44
SID-00-000-390-730,SRID=4326;POINT(-82.899904 39.891067),SRID=4326;POINT(-82.84996 39.870414),2026-07-25 07:22:01
SID-00-000-391-737,SRID=4326;POINT(-81.20114 32.162125),SRID=4326;POINT(-81.147136 32.176682),2026-04-18 22:54:11
SID-00-000-392-744,SRID=4326;POINT(-75.169659 39.938976),SRID=4326;POINT(-75.200113 39.929541),2026-06-23 23:20:42
SID-00-000-393-751,SRID=4326;POINT(-73.717236 42.656536),SRID=4326;POINT(-73.693412 42.694745),2026-04-25 06:09:42
SID-00-000-394-758,SRID=4326;POINT(-81.600866 41.454739),SRID=4326;POINT(-81.565236 41.485707),2026-05-16 23:23:31
SID-00-000-395-765,SRID=4326;POINT(-73.682417 42.564911),SRID=4326;POINT(-73.721767 42.607159),2026-04-21 17:02:35
SID-00-000-396-772,SRID=4326;POINT(-81.143279 32.073572),SRID=4326;POINT(-81.179159 32.043509),2026-06-02 07:37:06
SID-00-000-397-779,SRID=4326;POINT(-76.487581 39.194774),SRID=4326;POINT(-76.480325 39.145823),2026-05-08 02:43:02
SID-00-000-398-786,SRID=4326;POINT(-76.524697 38.898149),SRID=4326;POINT(-76.553731 38.92009),2026-06-05 12:25:28
SID-00-000-399-793,SRID=4326;POINT(-78.863721 42.981065),SRID=4326;POINT(-78.89123 42.99366),2026-05-09 17:06:41
SID-00-000-400-800,,SRID=4326;POINT(-82.40951 27.95399),2026-08-06 14:33:33
